end_time,lat,lng,span,start_time
2017-11-29 11:18:08,30.528035687500005,114.35983558333332,5285.550999879837,2017-11-29 09:48:02
2017-11-29 11:46:09,30.527165221979168,114.35852909456597,1501.295000076294,2017-11-29 11:21:08
2017-11-29 13:54:32,30.5280795,114.35984821428569,6742.093000173569,2017-11-29 12:02:10
2017-11-29 14:57:30,30.526342261904762,114.36185614285716,3176.859999895096,2017-11-29 14:02:33
2017-11-29 16:35:03,30.526004388888882,114.36105699999999,5793.40299987793,2017-11-29 14:58:30
2017-11-29 18:15:09,30.528318759036143,114.35962173493975,4984.617000102997,2017-11-29 16:52:04
2017-11-29 18:54:31,30.52639095833334,114.36180612500003,1521.7509999275208,2017-11-29 18:28:09
2017-11-29 20:56:14,30.526376350468972,114.3617855498061,5275.973999977112,2017-11-29 19:26:18
2017-11-29 23:28:15,30.528070604316554,114.35985035251798,8339.736999988556,2017-11-29 21:10:15
