2017-11-27 09:28:53	1511746133778	-1.0	-9999.0	-9999.0	
2017-11-27 09:29:53	1511746193850	0.0	114.36169189453125	30.526590169270833	
2017-11-27 09:30:53	1511746253945	0.0	114.36183	30.526575	
2017-11-27 09:31:54	1511746314032	0.0	114.36177463107639	30.526722547743056	
2017-11-27 09:32:54	1511746374077	0.0	114.361797	30.526505	
2017-11-27 09:33:54	1511746434118	0.0	114.361899	30.526603	
2017-11-27 09:34:54	1511746494199	0.0	114.361882	30.526561	
2017-11-27 09:35:54	1511746554292	0.0	114.361882	30.526561	
2017-11-27 09:36:54	1511746614334	0.0	114.361882	30.526561	
2017-11-27 09:37:54	1511746674420	0.0	114.361635	30.526513	
2017-11-27 09:38:54	1511746734522	0.0	114.361515	30.526446	
2017-11-27 09:39:54	1511746794576	0.0	114.36108425564237	30.527174479166668	
2017-11-27 09:40:54	1511746854676	0.0	114.3612	30.526592	
2017-11-27 09:41:54	1511746914754	0.0	114.36118625217014	30.526798231336805	
2017-11-27 09:42:54	1511746974796	0.0	114.36066596137152	30.52710422092014	
2017-11-27 09:43:54	1511747034843	0.0	114.36084852430555	30.52768825954861	
2017-11-27 09:44:54	1511747094876	0.0	114.36092502170139	30.52764431423611	
2017-11-27 09:45:54	1511747154932	0.0	114.36093288845485	30.52761691623264	
2017-11-27 09:46:55	1511747215034	0.0	114.36092746310764	30.52760308159722	
2017-11-27 09:47:55	1511747275066	0.0	114.3609445529514	30.527588975694446	
2017-11-27 09:48:55	1511747335163	0.0	114.36096408420138	30.52758761935764	
2017-11-27 09:49:55	1511747395260	0.0	114.36096137152778	30.52758870442708	
2017-11-27 09:50:55	1511747455345	0.0	114.36095594618055	30.527586805555554	
2017-11-27 09:51:55	1511747515424	0.0	114.36096923828126	30.527579752604165	
2017-11-27 09:52:55	1511747575495	0.0	114.36095893012153	30.527579481336804	
2017-11-27 09:53:55	1511747635532	0.0	114.36095757378472	30.527587890625	
2017-11-27 09:54:55	1511747695630	0.0	114.36143364800347	30.527621256510418	
2017-11-27 09:55:55	1511747755733	0.0	114.36145751953126	30.527643229166667	
2017-11-27 09:56:55	1511747815762	0.0	114.36145534939236	30.527645941840277	
2017-11-27 09:57:55	1511747875801	0.0	114.36143500434028	30.527662489149307	
2017-11-27 09:58:55	1511747935835	0.0	114.36145534939236	30.527647298177083	
2017-11-27 09:59:55	1511747995886	0.0	114.361494140625	30.527640516493054	
2017-11-27 10:00:55	1511748055958	0.0	114.36145480685764	30.52762234157986	
2017-11-27 10:01:56	1511748116020	0.0	114.36147650824653	30.527610948350695	
2017-11-27 10:02:56	1511748176094	0.0	114.36166693793403	30.528119032118056	
2017-11-27 10:03:56	1511748236191	0.0	114.36080729166666	30.527740885416666	
2017-11-27 10:04:56	1511748296284	0.0	114.36155327690972	30.52705295138889	
2017-11-27 10:05:56	1511748356398	0.0	114.3615464952257	30.527784016927082	
2017-11-27 10:06:56	1511748416520	0.0	114.36155002170139	30.527780219184027	
2017-11-27 10:07:56	1511748476642	0.0	114.3615549045139	30.52780029296875	
2017-11-27 10:08:56	1511748536704	0.0	114.36155219184027	30.527829318576387	
2017-11-27 10:09:56	1511748596761	0.0	114.36146592881944	30.527860243055557	
2017-11-27 10:10:56	1511748656809	0.0	114.36152940538194	30.5278564453125	
2017-11-27 10:11:56	1511748716872	0.0	114.36150200737848	30.527779676649306	
2017-11-27 10:12:56	1511748776904	0.0	114.36149875217014	30.527644585503474	
2017-11-27 10:13:56	1511748836968	0.0	114.36156656901042	30.527704535590278	
2017-11-27 10:14:57	1511748897029	0.0	114.36157280815972	30.527788899739583	
2017-11-27 10:15:57	1511748957081	0.0	114.36158393012153	30.527867838541667	
2017-11-27 10:16:57	1511749017193	0.0	114.36161648220487	30.527833387586806	
2017-11-27 10:17:57	1511749077274	0.0	114.36162027994791	30.527849392361112	
2017-11-27 10:18:57	1511749137399	0.0	114.3616189236111	30.52782443576389	
2017-11-27 10:19:57	1511749197456	0.0	114.36167453342014	30.527849663628473	
2017-11-27 10:20:57	1511749257525	0.0	114.36165011935763	30.52785888671875	
2017-11-27 10:21:57	1511749317616	0.0	114.36164577907986	30.527863226996526	
2017-11-27 10:22:57	1511749377716	0.0	114.36167751736112	30.527903917100694	
2017-11-27 10:23:57	1511749437755	0.0	114.36167046440973	30.527889268663195	
2017-11-27 10:24:57	1511749497802	0.0	114.36165608723958	30.527840983072917	
2017-11-27 10:25:57	1511749557848	0.0	114.36162516276042	30.52782470703125	
2017-11-27 10:26:57	1511749617880	0.0	114.36158447265625	30.527857530381944	
2017-11-27 10:27:57	1511749677931	0.0	114.36159613715277	30.52783908420139	
2017-11-27 10:28:57	1511749737982	0.0	114.36158637152778	30.527848849826388	
2017-11-27 10:29:58	1511749798060	0.0	114.36157389322916	30.527793511284724	
2017-11-27 10:30:58	1511749858094	0.0	114.36161865234375	30.527794053819445	
2017-11-27 10:31:58	1511749918233	0.0	114.3616259765625	30.52781494140625	
2017-11-27 10:32:58	1511749978285	0.0	114.36158311631945	30.52772216796875	
2017-11-27 10:33:58	1511750038373	0.0	114.36155110677083	30.527733832465277	
2017-11-27 10:34:58	1511750098466	0.0	114.36149169921875	30.527774251302084	
2017-11-27 10:35:58	1511750158548	0.0	114.36150146484376	30.527781575520834	
2017-11-27 10:36:58	1511750218663	0.0	114.36153510199652	30.527749565972222	
2017-11-27 10:37:58	1511750278776	0.0	114.36157307942709	30.527796495225694	
2017-11-27 10:38:58	1511750338807	0.0	114.36160970052083	30.527754991319444	
2017-11-27 10:39:58	1511750398876	0.0	114.36159559461805	30.527672254774306	
2017-11-27 10:40:58	1511750458913	0.0	114.36157280815972	30.52775200737847	
2017-11-27 10:41:58	1511750518953	0.0	114.36161159939236	30.527801920572916	
2017-11-27 10:42:59	1511750579020	0.0	114.36161810980903	30.527809244791666	
2017-11-27 10:43:59	1511750639065	0.0	114.36161105685764	30.52775661892361	
2017-11-27 10:44:59	1511750699149	0.0	114.36158637152778	30.527721625434026	
2017-11-27 10:45:59	1511750759251	0.0	114.36154758029514	30.527793511284724	
2017-11-27 10:46:59	1511750819340	0.0	114.36155815972222	30.527787272135416	
2017-11-27 10:47:59	1511750879429	0.0	114.3615549045139	30.527763671875	
2017-11-27 10:48:59	1511750939527	0.0	114.36157280815972	30.527761501736112	
2017-11-27 10:49:59	1511750999612	0.0	114.36160101996528	30.527784830729168	
2017-11-27 10:50:59	1511751059720	0.0	114.36158555772569	30.52779106987847	
2017-11-27 10:51:59	1511751119772	0.0	114.36159857855903	30.52783175998264	
2017-11-27 10:52:59	1511751179825	0.0	114.36156005859375	30.527845323350693	
2017-11-27 10:53:59	1511751239888	0.0	114.36152126736111	30.52781005859375	
2017-11-27 10:54:59	1511751299929	0.0	114.3615380859375	30.52783175998264	
2017-11-27 10:55:59	1511751359964	0.0	114.36150634765625	30.527793782552084	
2017-11-27 10:57:00	1511751420052	0.0	114.3615806749132	30.527840711805556	
2017-11-27 10:58:00	1511751480195	0.0	114.36156222873264	30.527681206597222	
2017-11-27 10:59:00	1511751540236	0.0	114.36155626085069	30.527706434461805	
2017-11-27 11:00:00	1511751600274	0.0	114.36154432508681	30.527768283420137	
2017-11-27 11:01:00	1511751660302	0.0	114.36159776475695	30.527601453993057	
2017-11-27 11:02:00	1511751720334	0.0	114.36160970052083	30.527637803819445	
2017-11-27 11:03:00	1511751780421	0.0	114.361611328125	30.52764811197917	
2017-11-27 11:04:00	1511751840513	0.0	114.3617152235243	30.527644856770834	
2017-11-27 11:05:00	1511751900587	0.0	114.3617125108507	30.527654622395833	
2017-11-27 11:06:00	1511751960702	0.0	114.36172173394097	30.527670084635417	
2017-11-27 11:07:00	1511752020779	0.0	114.36151746961805	30.527963595920138	
2017-11-27 11:08:00	1511752080813	0.0	114.36116509331598	30.527685004340277	
2017-11-27 11:09:00	1511752140843	0.0	114.36051350911458	30.527694498697915	
2017-11-27 11:10:00	1511752200891	0.0	114.35998643663194	30.527768012152777	
2017-11-27 11:11:00	1511752260929	0.0	114.35966959635417	30.528139919704863	
2017-11-27 11:12:00	1511752320960	0.0	114.35962836371527	30.528736436631945	
2017-11-27 11:13:01	1511752381032	0.0	114.35962131076388	30.5293115234375	
2017-11-27 11:14:01	1511752441080	0.0	114.35953314887153	30.529742838541665	
2017-11-27 11:15:01	1511752501119	0.0	114.35888156467014	30.529580891927083	
2017-11-27 11:16:01	1511752561660	0.0	114.35824842664931	30.529612358940973	
2017-11-27 11:17:01	1511752621720	0.0	114.3579345703125	30.53011637369792	
2017-11-27 11:18:01	1511752681761	0.0	114.3576548936632	30.53065402560764	
2017-11-27 11:19:01	1511752741796	0.0	114.35747992621528	30.531212836371527	
2017-11-27 11:20:01	1511752801851	0.0	114.35769775390625	30.53181830512153	
2017-11-27 11:21:01	1511752861886	0.0	114.3574169921875	30.532314453125	
2017-11-27 11:22:01	1511752921923	0.0	114.35700981987847	30.53246310763889	
2017-11-27 11:23:01	1511752981954	0.0	114.3566517469618	30.53242404513889	
2017-11-27 11:24:01	1511753041998	0.0	114.35662217881945	30.53239990234375	
2017-11-27 11:25:02	1511753102046	0.0	114.35662841796875	30.532482367621526	
2017-11-27 11:26:02	1511753162125	0.0	114.35666585286458	30.532467176649305	
2017-11-27 11:27:02	1511753222168	0.0	114.3565939670139	30.532430013020832	
2017-11-27 11:28:02	1511753282254	0.0	114.35663167317708	30.532398817274306	
