end_time,lat,lng,span,start_time
2017-11-27 11:08:00,30.527784196313565,114.36158513332352,3724.4950001239777,2017-11-27 10:05:56
2017-11-27 13:52:14,30.528357357798143,114.3595878807339,7391.297999858856,2017-11-27 11:49:03
2017-11-27 14:53:04,30.52584244999999,114.36108084999998,1201.6890001296997,2017-11-27 13:59:15
2017-11-27 16:36:40,30.525987904761894,114.36106142857145,8243.68499994278,2017-11-27 13:59:15
2017-11-27 18:15:12,30.52835599999999,114.35958899999997,4650.169999837875,2017-11-27 16:57:42
2017-11-27 20:57:03,30.52627397692308,114.36185239230768,8810.433000087738,2017-11-27 18:30:13
2017-11-27 22:00:07,30.528061622641506,114.3598005849057,3183.3819999694824,2017-11-27 21:07:04
2017-11-27 23:20:12,30.52804969863014,114.35986584931506,4384.007999897003,2017-11-27 22:08:08
